string_id,gene_name,uniprot_ac,protein_name,degree,degree_cent,betweenness,closeness,eigenvector,pagerank,k_core,clustering_coeff,weighted_degree,community_id,community_size,participation_coeff,within_module_z,num_comm_connected,protein_role,is_essential
9606.ENSP00000458585,MMP12,P39900,Macrophage metalloelastase,16,0.0010074932309048,3.1880689454010675e-06,0.238934746091858,3.465622787816237e-05,3.5520316384919835e-05,15,0.3516461930461704,12245,1,2329,0.0,-0.275492348946192,0,peripheral,0
9606.ENSP00000284987,ADAMTS5,Q9UNA0,A disintegrin and metalloproteinase with thrombospondin motifs 5,11,0.000692651596247,1.4750766762303448e-06,0.2306072443887334,1.037384817870137e-05,3.1536038553672574e-05,11,0.3193312027764515,9217,1,2329,0.2975206611570247,-0.4770428679225773,1,peripheral,0
9606.ENSP00000356975,ADAMTS4,O75173,A disintegrin and metalloproteinase with thrombospondin motifs 4,16,0.0010074932309048,3.782857927752013e-06,0.2279997265327281,8.052819289478786e-06,4.4172926532749554e-05,12,0.2370729648020783,12805,1,2329,0.0,-0.275492348946192,0,peripheral,0
9606.ENSP00000337816,MMP25,Q9NPA2,Matrix metalloproteinase-25,10,0.0006296832693155,4.364165026503004e-05,0.2277943724682716,4.700604403047525e-06,3.394385951026802e-05,9,0.1323258675971558,8245,4,2493,0.58,-0.4863702989083832,2,peripheral,0
9606.ENSP00000343674,ASTL,Q6HA08,Astacin-like metalloendopeptidase,3,0.0001889049807946,5.694113191039718e-06,0.1959585052018695,6.021797524465605e-07,2.360232753505422e-05,2,0.0,2214,1,2329,0.4444444444444444,-0.6785933868989624,1,peripheral,0
9606.ENSP00000246186,MMP24,Q9Y5R2,Matrix metalloproteinase-24 [Cleaved into: Processed matrix metalloproteinase-24],6,0.0003778099615893,0.0,0.2253364987924966,4.131085272570788e-06,2.1900922593558632e-05,6,0.1860101260019356,5235,4,2493,0.5,-0.5392633871642984,1,peripheral,0
9606.ENSP00000353767,MMP17,Q9ULZ9,Matrix metalloproteinase-17,8,0.0005037466154524,0.0,0.2266654634347944,4.466683034778746e-06,2.622133824910251e-05,8,0.3083554569998136,6677,1,2329,0.46875,-0.5922145930519402,1,peripheral,0
9606.ENSP00000260302,MMP13,P45452,Collagenase 3,31,0.0019520181348781,4.4759853551849815e-05,0.2506423140403031,3.785137770134504e-05,7.218230364495827e-05,20,0.1836200466736684,25310,1,2329,0.2310093652445369,0.0412298951595561,2,peripheral,0
9606.ENSP00000259470,CTSV,O60911,Cathepsin L2,8,0.0005037466154524,2.1856512471456075e-05,0.2412478114791811,1.5976471484847093e-05,3.112447273525335e-05,6,0.2573129415626865,6682,1,2329,0.40625,-0.5634216617695995,2,peripheral,0
9606.ENSP00000286657,ADAMTS3,O15072,A disintegrin and metalloproteinase with thrombospondin motifs 3,10,0.0006296832693155,4.3617858705736e-06,0.2227706917391703,6.87193295513709e-06,3.175590321495043e-05,9,0.2837353318584891,8141,1,2329,0.0,-0.4482499366402365,0,peripheral,0
9606.ENSP00000362108,LCN2,P80188,Neutrophil gelatinase-associated lipocalin,45,0.0028335747119199,0.0008234337976864,0.2666969016336177,7.894478566033884e-05,0.000114373246477,23,0.1459353002271127,37239,1,2329,0.2795061728395062,0.3579521392653043,4,peripheral,0
9606.ENSP00000264162,LCT,P09848,Lactase/phlorizin hydrolase [Includes: Lactase ; Glycosylceramidase ],22,0.0013853031924941,0.0001365397587884,0.2315121871166168,7.419738759720497e-06,6.177898574557012e-05,15,0.3537037789740597,19362,8,1936,0.4504132231404958,-0.1520617058448473,4,peripheral,0
9606.ENSP00000326227,GANC,Q8TET4,Neutral alpha-glucosidase C,11,0.000692651596247,0.0,0.2135652898301898,2.8005372252448018e-06,3.555843041535856e-05,11,0.6045161705033033,9965,8,1936,0.0,-0.4155699966751593,0,peripheral,0
9606.ENSP00000495247,MANBA,O00462,Beta-mannosidase,5,0.0003148416346577,1.1475462099490908e-05,0.1877623356352877,2.000682360767999e-07,3.3842194575270554e-05,4,0.0912564542659297,4124,3,1094,0.6399999999999999,-0.7016333592246498,2,connector,0
9606.ENSP00000306459,B4GALT6,Q9UBX8,"Beta-1,4-galactosyltransferase 6",12,0.0007556199231786,7.812355020185552e-05,0.2093532061192388,3.336710520035284e-06,5.24543384082126e-05,9,0.2730626930978237,10592,8,1936,0.5,-0.6790782875054714,1,peripheral,0
9606.ENSP00000261416,HEXB,P07686,Beta-hexosaminidase subunit beta [Cleaved into: Beta-hexosaminidase subunit beta chain B; Beta-hexosaminidase subunit beta chain A],21,0.0013223348655626,0.0002709581035399,0.2175248472576939,4.92032214244782e-06,9.110885164882936e-05,9,0.1999836621167656,19367,19,419,0.5124716553287982,0.7495414905330405,4,peripheral,0
9606.ENSP00000384794,A4GALT,Q9NPC4,Lactosylceramide 4-alpha-galactosyltransferase,15,0.0009445249039733,4.83999621238376e-05,0.2056122935458874,5.497124932927282e-06,5.7596341163967433e-05,10,0.3201713777128915,13194,19,419,0.48,0.1985627457377002,2,peripheral,0
9606.ENSP00000498660,B3GALNT1,O75752,"UDP-GalNAc:beta-1,3-N-acetylgalactosaminyltransferase 1",15,0.0009445249039733,0.0002206270598533,0.2161974686602382,0.0001365919530667,6.085870150860273e-05,10,0.2482480329781322,13405,19,419,0.4355555555555556,0.3363074319365353,3,peripheral,0
9606.ENSP00000385207,GAL3ST1,Q99999,Galactosylceramide sulfotransferase,8,0.0005037466154524,7.0185099917411565e-06,0.1999845107661363,2.678354092184149e-07,3.662000028849311e-05,6,0.5257650012410038,7276,8,1936,0.21875,-0.626376629339409,1,peripheral,0
9606.ENSP00000272252,GALM,Q96C23,Galactose mutarotase,24,0.0015112398463572,0.0001306632436428,0.2249566754073438,5.894575782643041e-06,7.238463778288441e-05,15,0.327140220269016,21665,8,1936,0.0798611111111109,0.2168499013175895,1,peripheral,0
9606.ENSP00000264382,SI,P14410,"Sucrase-isomaltase, intestinal [Cleaved into: Sucrase ; Isomaltase ]",27,0.0017001448271519,0.00016075163563,0.244172988701482,1.1442553417564869e-05,7.646878782645707e-05,15,0.2233200843148794,23380,8,1936,0.5267489711934157,-0.0466583895127225,5,peripheral,0
9606.ENSP00000305692,GAA,P10253,Lysosomal alpha-glucosidase [Cleaved into: 76 kDa lysosomal alpha-glucosidase; 70 kDa lysosomal alpha-glucosidase],12,0.0007556199231786,1.5623123936418168e-06,0.2152889413072795,2.8809377435942567e-06,3.879606239496973e-05,12,0.5519485010234467,11084,8,1936,0.0,-0.3628683385090969,0,peripheral,0
9606.ENSP00000417764,ALG2,Q9H553,"Alpha-1,3/1,6-mannosyltransferase ALG2 GlcNAc-PP-Dol alpha-1,3-mannosyltransferase) GlcNAc-PP-dolichol mannosyltransferase) GlcNAc-PP-Dol alpha-1,6-mannosyltransferase)",13,0.0008185882501101,0.0001222013790539,0.2187856365447828,4.45518291915938e-06,4.1653162349199855e-05,12,0.2022716511344577,10795,19,419,0.7100591715976332,-0.35241599905764,5,connector,0
9606.ENSP00000440045,ATP2A2,P16615,Sarcoplasmic/endoplasmic reticulum calcium ATPase 2 -ATPase 2) ATPase),41,0.0025817014041936,0.0003236762336756,0.2581354989155779,4.505470644435021e-05,0.0001026484364588,17,0.1694513833712722,33397,4,2493,0.2676977989292091,1.153315437024987,6,peripheral,0
9606.ENSP00000334216,ATP4B,P51164,Potassium-transporting ATPase subunit beta /K ATPase subunit beta),13,0.0008185882501101,1.6860285019708133e-05,0.2121102432939233,1.3765705959483449e-05,3.906768294808679e-05,11,0.291297578386637,10969,12,518,0.6272189349112426,-0.6976080348119149,3,connector,0
9606.ENSP00000265316,ABCB6,Q9NP58,ATP-binding cassette sub-family B member 6,17,0.0010704615578364,7.645021053150819e-06,0.2149879197123936,3.117651278123096e-06,4.765909771530888e-05,16,0.6959096211562884,13295,4,2493,0.2076124567474049,0.0954536719066836,1,peripheral,0
9606.ENSP00000366506,HRH2,P25021,Histamine H2 receptor,6,0.0003778099615893,5.25714155200589e-05,0.2254403280285916,2.097677792905737e-06,3.141967194274361e-05,6,0.2849505196693331,5074,12,518,0.6111111111111112,-0.8122166494749571,2,peripheral,0
9606.ENSP00000297504,ABCB8,Q9NUT2,Mitochondrial potassium channel ATP-binding subunit,20,0.001259366538631,0.0001392202744689,0.2133323972493721,3.378133222022856e-06,6.339405967380807e-05,16,0.4904190545058908,15474,4,2493,0.2550000000000001,0.201239848418514,1,peripheral,0
9606.ENSP00000344155,ABCA2,Q9BZC7,ATP-binding cassette sub-family A member 2,18,0.0011334298847679,1.7272672047471455e-05,0.2159299213528007,3.1525776254466288e-06,5.192190755171613e-05,16,0.6297896184729544,14180,4,2493,0.2962962962962961,0.0954536719066836,3,peripheral,0
9606.ENSP00000357835,LHPP,Q9H008,Phospholysine phosphohistidine inorganic pyrophosphate phosphatase,27,0.0017001448271519,2.561557883991405e-06,0.2172028915363855,0.0002066330323668,4.5125454711171086e-05,23,0.4361778737394006,20670,12,518,0.0,-0.0959128078309435,0,peripheral,0
9606.ENSP00000272286,ABCG8,Q9H221,ATP-binding cassette sub-family G member 8,27,0.0017001448271519,6.75680283950674e-06,0.2333975211985797,1.2755250699663973e-05,6.824555320760514e-05,17,0.3782029131190615,22023,4,2493,0.6227709190672153,0.0954536719066836,4,connector,0
9606.ENSP00000349396,ABCD4,O14678,Lysosomal cobalamin transporter ABCD4,22,0.0013853031924941,0.0001051349005203,0.2302514413678286,1.049635529315002e-05,6.011836296572186e-05,16,0.4249272087552059,17437,4,2493,0.4793388429752067,0.0954536719066836,3,peripheral,0
9606.ENSP00000218721,MLNR,O43193,Motilin receptor,3,0.0001889049807946,0.0,0.2009872336248038,2.460979849745327e-07,1.73448996969046e-05,3,0.8715171671789195,2599,4,2493,0.0,-0.5392633871642984,0,peripheral,0
9606.ENSP00000335074,GHRL,Q9UBU3,Appetite-regulating hormone [Cleaved into: Ghrelin-27; Ghrelin-28 ; Obestatin],77,0.0048485611737296,0.0005578565518068,0.2587264343921667,3.142091551959068e-05,0.0001959807355854,21,0.1322042960235607,63598,4,2493,0.3855624894585933,2.422749555166951,4,peripheral,0
9606.ENSP00000218758,ACP5,P13686,Tartrate-resistant acid phosphatase type 5,25,0.0015742081732888,0.0001184819652843,0.2469620913853485,2.507165674866865e-05,6.304469236122955e-05,16,0.1953961319209635,20384,20,1252,0.7552,-0.1771983397205304,4,connector,0
9606.ENSP00000327557,ACP7,Q6ZNF0,Acid phosphatase type 7,2,0.0001259366538631,0.0,0.191485425494587,2.714672140126747e-07,1.3383425541950548e-05,2,0.7298330227223477,1439,8,1936,0.5,-0.9425865783357832,1,peripheral,0
9606.ENSP00000279028,OCSTAMP,Q9BR26,Osteoclast stimulatory transmembrane protein,5,0.0003148416346577,0.0,0.2069191502289597,1.8414202624117864e-06,1.8993233483607468e-05,5,0.8020909262933698,3902,20,1252,0.5599999999999999,-0.591359487194278,2,peripheral,0
9606.ENSP00000301691,SOST,Q9BQB4,Sclerostin,32,0.0020149864618097,0.0003021845251133,0.2507285179351959,2.2513496376705983e-05,8.385357616295236e-05,20,0.2228923644596179,26208,20,1252,0.44921875,0.7891776710515471,3,peripheral,0
9606.ENSP00000297350,TNFRSF11B,O00300,Tumor necrosis factor receptor superfamily member 11B,7,0.0004407782885208,1.0547591287023432e-06,0.225328332368018,4.02374721975458e-06,2.284279779698181e-05,7,0.353407693469659,5662,20,1252,0.489795918367347,-0.591359487194278,1,peripheral,0
9606.ENSP00000271651,CTSK,P43235,Cathepsin K,30,0.0018890498079466,0.0001842814877718,0.2551077966346239,4.0451855186837086e-05,7.411213254319629e-05,19,0.1487380795760133,24261,1,2329,0.6088888888888889,-0.3042852802285328,4,peripheral,0
9606.ENSP00000297581,DCSTAMP,Q9H295,Dendritic cell-specific transmembrane protein,11,0.000692651596247,2.9834615354723424e-05,0.2332648272335249,7.646891750338681e-06,3.2742339817250124e-05,9,0.3638359884556316,9250,20,1252,0.7107438016528926,-0.5223326292819868,4,connector,0
9606.ENSP00000443827,SP7,Q8TDD2,Transcription factor Sp7,20,0.001259366538631,4.494225550643744e-05,0.2516953662500459,2.50384293712688e-05,5.2753235533773855e-05,14,0.2945636051986161,16540,20,1252,0.51,0.0989090919286345,3,peripheral,0
9606.ENSP00000408292,TRIM32,Q13049,E3 ubiquitin-protein ligase TRIM32,33,0.0020779547887412,0.000401982185832,0.2456392339966089,0.000100562603336,8.051162511917946e-05,16,0.1454286949212764,26176,25,998,0.7731864095500459,-0.1423203719929972,6,connector,0
9606.ENSP00000361302,POMT1,Q9Y6A1,Protein O-mannosyl-transferase 1,28,0.0017631131540834,3.357782068365204e-05,0.2171020873752201,2.8972252476529952e-06,8.502236661667461e-05,13,0.4013663035924667,23241,19,419,0.2551020408163267,2.126988352521391,2,peripheral,0
9606.ENSP00000312624,TCAP,O15273,Telethonin,45,0.0028335747119199,8.136713278560934e-05,0.2330316067798475,7.954981093726973e-06,0.0001167246484674,21,0.2169024027869251,37223,4,2493,0.4711111111111111,0.9417430840013264,3,peripheral,0
9606.ENSP00000386881,DYSF,O75923,Dysferlin,29,0.001826081481015,0.0002777585242381,0.243255979219725,1.5183764943675165e-05,8.668243941943501e-05,15,0.2546093503250707,24742,19,419,0.7063020214030915,0.6117968043342055,5,connector,0
9606.ENSP00000261534,POMT2,Q9UKY4,Protein O-mannosyl-transferase 2,26,0.0016371765002203,1.613860772112232e-05,0.2120630731490023,8.299039180097665e-07,8.256952414840566e-05,13,0.4411870887210143,21544,19,419,0.2100591715976332,1.989243666322556,2,peripheral,0
9606.ENSP00000380349,CAPN3,P20807,Calpain-3,25,0.0015742081732888,7.13191642437607e-05,0.2289681082162146,3.956579581024414e-06,7.471502431565219e-05,15,0.1914805255097367,20345,4,2493,0.7008,-0.116118681116977,4,connector,0
9606.ENSP00000326570,FKRP,Q9H9S5,Ribitol 5-phosphate transferase FKRP,29,0.001826081481015,9.510279301803383e-05,0.2214593359946479,1.8321925832141315e-06,8.821604273892153e-05,13,0.409830376138514,24715,19,419,0.304399524375743,2.126988352521391,3,peripheral,0
9606.ENSP00000223528,FKTN,O75072,Ribitol-5-phosphate transferase FKTN,30,0.0018890498079466,4.615562503043337e-05,0.2186833398535501,1.4337770000219927e-06,9.027927503718966e-05,13,0.3852519831650322,24861,19,419,0.291111111111111,2.2647330387202267,2,peripheral,0
9606.ENSP00000315371,ANO5,Q75V66,Anoctamin-5,17,0.0010704615578364,5.100910312641708e-05,0.2063592094818481,9.405517754403545e-07,6.059074447170192e-05,13,0.3707057726143217,13519,19,419,0.491349480968858,0.3363074319365353,2,peripheral,0
9606.ENSP00000258428,REV1,Q9UBZ9,Translesion synthesis protein REV1,34,0.0021409231156728,0.0001056107317062,0.2573837585212059,0.0010191227635527,5.859193678665757e-05,23,0.3041565498701994,29264,5,888,0.3598615916955019,0.0197100952639872,5,peripheral,0
9606.ENSP00000232607,UMPS,P11172,Uridine 5'-monophosphate synthase [Includes: Orotate phosphoribosyltransferase ; Orotidine 5'-phosphate decarboxylase ],68,0.0042818462313456,0.0007739790764338,0.2452162055850595,9.9005362299262e-05,0.0001620388580236,28,0.1973453673188565,59604,8,1936,0.2153979238754324,2.166811253461898,4,peripheral,0
9606.ENSP00000380241,NUDT1,P36639,Oxidized purine nucleoside triphosphate hydrolase,7,0.0004407782885208,1.0301745174318376e-05,0.2066717157447969,1.866149360816444e-06,2.6791103967473192e-05,6,0.2383939202600439,5631,5,888,0.489795918367347,-0.7277303856365416,1,peripheral,0
9606.ENSP00000219069,ZNF263,O14978,Zinc finger protein 263,1,6.296832693155343e-05,0.0,0.2045639819865847,3.231966769017811e-06,1.3527632168148529e-05,1,0.0,764,7,1183,0.0,-0.7210261803230293,0,peripheral,0
9606.ENSP00000367202,RECK,O95980,Reversion-inducing cysteine-rich protein with Kazal motifs,7,0.0004407782885208,4.996227451747942e-07,0.2243828831544467,1.0322411040345936e-05,2.2412115935200864e-05,7,0.2759485094515584,5469,1,2329,0.4081632653061224,-0.5922145930519402,1,peripheral,0
9606.ENSP00000370473,IGFBP3,P17936,Insulin-like growth factor-binding protein 3,36,0.0022668597695359,0.0002146474479508,0.2801813616545846,0.0001315391552331,8.114670109554426e-05,23,0.1890047153442419,30157,1,2329,0.3827160493827162,0.0700228264418968,5,peripheral,0
9606.ENSP00000356191,OPTC,Q9UBM4,Opticin,4,0.0002518733077262,0.0,0.2293471863772113,7.326847541436026e-06,1.635734651822094e-05,4,0.5340196688730356,3156,1,2329,0.0,-0.621007524334281,0,peripheral,0
9606.ENSP00000230990,HBEGF,Q99075,Proheparin-binding EGF-like growth factor [Cleaved into: Heparin-binding EGF-like growth factor ],40,0.0025187330772621,0.0004617703743379,0.2689628481490302,8.432458476679274e-05,9.841668325131229e-05,23,0.1839223880454605,34940,1,2329,0.3112500000000001,0.2139874828536006,5,peripheral,0
9606.ENSP00000266085,TIMP3,P35625,Metalloproteinase inhibitor 3,24,0.0015112398463572,3.261029727236117e-05,0.2452759944409534,2.462088792320829e-05,6.212294010895502e-05,15,0.1913703618663634,20082,1,2329,0.15625,-0.1027347612521475,2,peripheral,0
9606.ENSP00000274938,SCUBE3,Q8IX30,"Signal peptide, CUB and EGF-like domain-containing protein 3",4,0.0002518733077262,0.0001259366538631,0.2277448067979439,6.978004744726599e-06,2.72333429880989e-05,3,0.1440596722015066,3308,1,2329,0.0,-0.621007524334281,0,peripheral,0
9606.ENSP00000262768,TIMP2,P16035,Metalloproteinase inhibitor 2,26,0.0016371765002203,3.257857519330245e-05,0.244412563781347,2.905509683897769e-05,6.777993106966614e-05,15,0.2395994575190845,22371,1,2329,0.2100591715976332,-0.0739418299698068,2,peripheral,0
9606.ENSP00000287814,TIMP4,Q99727,Metalloproteinase inhibitor 4,12,0.0007556199231786,2.5036650897092463e-05,0.2403094889006958,2.048266860270669e-05,3.638835482505407e-05,11,0.3314156192491894,9667,1,2329,0.1527777777777779,-0.4194570053578957,1,peripheral,0
9606.ENSP00000263726,LHX4,Q969G2,LIM/homeobox protein Lhx4,15,0.0009445249039733,9.48093637867407e-05,0.2202567376734736,1.7027915845068224e-06,5.794880911169439e-05,10,0.2109868175414028,12176,20,1252,0.5244444444444445,-0.1081714818082392,4,peripheral,0
9606.ENSP00000292616,LRWD1,Q9UFC0,Leucine-rich repeat and WD repeat-containing protein 1,8,0.0005037466154524,0.0,0.2087100955030212,1.1355989877142122e-05,2.15608818278054e-05,8,0.8968360305693548,7387,5,888,0.0,-0.5720136187822648,0,peripheral,0
9606.ENSP00000417291,REPIN1,Q9BWE0,DNA-binding protein REPIN1,10,0.0006296832693155,4.5600488646905815e-06,0.2139886753954525,8.206338419275624e-06,2.527679665476017e-05,9,0.4408737294946587,7948,5,888,0.4600000000000001,-0.6031569721531201,2,peripheral,0
9606.ENSP00000219139,C16orf70,Q9BSU1,Phagosome assembly factor 1,1,6.296832693155343e-05,0.0,0.1684110615423656,9.07599375858231e-09,1.724126504286271e-05,1,0.0,947,25,998,0.0,-0.8792982228133386,0,peripheral,0
9606.ENSP00000468592,BCAS3,Q9H6U6,BCAS3 microtubule associated cell migration factor,4,0.0002518733077262,0.0001297274423106,0.2048360761450376,1.5841312957138816e-06,3.200980616010915e-05,3,0.0,3511,25,998,0.625,-0.8123002363751257,2,connector,0
9606.ENSP00000219150,CORO1A,P31146,Coronin-1A,10,0.0006296832693155,1.2268514075958834e-05,0.2234519620260115,6.099741484178445e-06,3.2905935945641496e-05,8,0.1471201097654388,7784,4,2493,0.4600000000000001,-0.3276910341406377,2,peripheral,0
9606.ENSP00000336914,FGD3,Q5JSP0,"FYVE, RhoGEF and PH domain-containing protein 3",7,0.0004407782885208,6.272248081884837e-05,0.2370939181587706,5.980346721818795e-06,3.212332834125184e-05,5,0.0892768200742162,5873,4,2493,0.0,-0.3276910341406377,0,peripheral,0
9606.ENSP00000340211,CORO1B,Q9BR76,Coronin-1B,7,0.0004407782885208,0.0001270231350708,0.2124672996802415,4.285488214991389e-06,3.500635445896988e-05,6,0.1564235255589071,5528,4,2493,0.2448979591836735,-0.3805841223965529,1,peripheral,0
9606.ENSP00000219162,MT4,P47944,Metallothionein-4,1,6.296832693155343e-05,0.0,0.1770858947160481,4.821062815761565e-08,1.4656277805911118e-05,1,0.0,820,23,89,0.0,-1.018564185467427,0,peripheral,0
9606.ENSP00000375863,HNRNPUL1,Q9BUJ2,Heterogeneous nuclear ribonucleoprotein U-like protein 1,19,0.0011963982116995,9.47697111879173e-06,0.2367497462725653,5.720484488276958e-05,3.989095795904618e-05,17,0.1902331871022872,14986,11,893,0.1939058171745152,-0.3230687111014814,2,peripheral,0
9606.ENSP00000377681,G3BP1,Q13283,Ras GTPase-activating protein-binding protein 1,60,0.0037780996158932,0.0004833255270583,0.2783175289467193,0.0021147993591595,0.000108624485513,31,0.1663686094749299,52167,11,893,0.6427777777777778,0.1221908378729534,7,connector,0
9606.ENSP00000497402,RCC1,P18754,Regulator of chromosome condensation,35,0.0022038914426043,0.000213291329071,0.2587892826496219,0.0006402913855538,7.318963100915806e-05,24,0.1998770890917708,30211,11,893,0.5926530612244898,-0.2117538238578727,4,peripheral,1
9606.ENSP00000219197,CBLN1,P23435,Cerebellin-1 [Cleaved into: Cerebellin ; [des-Ser1]-cerebellin],6,0.0003778099615893,1.0507938688200037e-05,0.2112936221295979,2.647483681068653e-06,2.937377415704129e-05,6,0.5935070963470767,5275,4,2493,0.2777777777777777,-0.4334772106524681,1,peripheral,0
9606.ENSP00000274711,LRRTM2,O43300,Leucine-rich repeat transmembrane neuronal protein 2,11,0.000692651596247,0.0001269041772743,0.2271600620977841,3.2263968383502967e-06,4.970097893476909e-05,9,0.4000464456976599,9248,4,2493,0.1652892561983472,-0.1690117693728922,1,peripheral,0
9606.ENSP00000265459,NRXN2,Q9P2S2,Neurexin-2,42,0.0026446697311252,0.000189904226285,0.2441139345687236,1.4684555028655206e-05,0.0001338058769335,17,0.1743191734500492,34987,4,2493,0.4739229024943311,0.8888499957454111,6,peripheral,0
9606.ENSP00000282020,GRID2,O43424,"Glutamate receptor ionotropic, delta-2",17,0.0010704615578364,0.000392679686148,0.232610568915164,7.430477470030927e-06,7.812596641957601e-05,10,0.1240037903074653,13841,4,2493,0.1107266435986158,0.1483467601625988,1,peripheral,0
9606.ENSP00000219204,ARL2BP,Q9Y2Y0,ADP-ribosylation factor-like protein 2-binding protein,3,0.0001889049807946,4.131800797397901e-06,0.1924146517995293,3.635824679395998e-07,2.211414554447237e-05,3,0.0,2674,22,371,0.4444444444444444,-0.8153536006354599,1,peripheral,0
9606.ENSP00000246747,ARL2,P36404,ADP-ribosylation factor-like protein 2,8,0.0005037466154524,6.572814780966181e-05,0.2155237124239818,6.285343581079028e-06,3.82093790977739e-05,7,0.2639422427336895,6887,22,371,0.40625,-0.4870886132933485,2,peripheral,1
9606.ENSP00000219207,PLLP,Q9Y342,Plasmolipin,3,0.0001889049807946,0.0001297670949094,0.172158812340372,2.8653096168544164e-08,3.904840153376487e-05,2,0.0,2465,6,11,0.4444444444444444,-1.762280852423047,1,peripheral,0
9606.ENSP00000375649,MYADM,Q96S97,Myeloid-associated differentiation marker,1,6.296832693155343e-05,0.0,0.1448977667983537,1.5749625126558827e-10,2.258238531800202e-05,1,0.0,915,6,11,0.0,-2.2238305994862264,0,peripheral,0
9606.ENSP00000481006,PLP1,P60201,Myelin proteolipid protein,16,0.0010074932309048,0.0002991788581225,0.2273473259735614,6.782626951536884e-06,7.012568106212918e-05,9,0.2103897038583696,13198,20,1252,0.6875,-0.2462251976328217,5,connector,0
9606.ENSP00000479097,CCL14,Q16627,C-C motif chemokine 14 ) [Cleaved into: HCC-1; HCC-1; HCC-1],7,0.0004407782885208,0.0,0.2218702092186964,7.235879416511068e-06,1.8590432235792768e-05,7,0.8262822721974022,6217,1,2329,0.0,-0.5346287304872588,0,peripheral,0
9606.ENSP00000400533,CCL24,O00175,C-C motif chemokine 24,37,0.0023298280964674,0.0,0.2348557677350241,3.56299744851368e-05,5.536859999605728e-05,34,0.6739579769468979,30980,1,2329,0.0,0.3291592079829636,0,peripheral,0
9606.ENSP00000296028,PPBP,P02775,Platelet basic protein [Cleaved into: Connective tissue-activating peptide III ; TC-2; Connective tissue-activating peptide III ); Beta-thromboglobulin ; Neutrophil-activating peptide 2 ); Neutrophil-activating peptide 2 ); Neutrophil-activating peptide 2 ; TC-1; Neutrophil-activating peptide 2 ); Neutrophil-activating peptide 2 )],48,0.0030224796927145,6.269516458410336e-07,0.2413700687992248,4.673594896283448e-05,7.217115894254506e-05,39,0.6370150957305702,41359,1,2329,0.0,0.6458814520887118,0,peripheral,0
9606.ENSP00000282141,CRYGC,P07315,Gamma-crystallin C,18,0.0011334298847679,7.14698441192896e-05,0.2331377386723609,2.010853366001389e-05,4.263842070131387e-05,14,0.2643480872917081,14333,1,2329,0.537037037037037,-0.4194570053578957,2,peripheral,0
9606.ENSP00000226524,PF4V1,P10720,Platelet factor 4 variant [Cleaved into: Platelet factor 4 variant; Platelet factor 4 variant; Platelet factor 4 variant],36,0.0022668597695359,7.565715855504026e-06,0.2415601314245535,3.83496892260032e-05,5.9121145623788736e-05,32,0.5252737001868868,31790,1,2329,0.0,0.3003662767006228,0,peripheral,0
9606.ENSP00000219240,DHODH,Q02127,"Dihydroorotate dehydrogenase , mitochondrial",39,0.0024557647503305,0.0001266702269413,0.2349617557831723,6.107234440544217e-05,0.0001055032264372,18,0.1075898826458736,32204,8,1936,0.2669296515450361,0.7438664829782136,2,peripheral,0
9606.ENSP00000401264,CTPS2,Q9NRF8,CTP synthase 2,27,0.0017001448271519,4.591770943749299e-06,0.2358377289252451,0.000638408475762,5.744758252792227e-05,23,0.3543902302551028,23189,8,1936,0.2606310013717421,0.2168499013175895,2,peripheral,0
9606.ENSP00000356218,CYB5R1,Q9UHQ9,NADH-cytochrome b5 reductase 1 H:quinone oxidoreductase type 3 polypeptide A2),9,0.0005667149423839,1.8557416249349487e-06,0.2124158341386744,2.963662866370761e-06,3.12658963542172e-05,9,0.1968691753789208,7845,8,1936,0.0,-0.5209733130072841,0,peripheral,0
9606.ENSP00000288699,DPYSL5,Q9BPU6,Dihydropyrimidinase-related protein 5,23,0.0014482715194257,7.690225015809491e-05,0.2289466574398541,6.711817297539983e-06,7.302605757283165e-05,12,0.2445503687699123,18695,4,2493,0.6011342155009451,-0.0103325046051466,4,peripheral,0
9606.ENSP00000321584,IMPDH2,P12268,Inosine-5'-monophosphate dehydrogenase 2,44,0.0027706063849883,0.0001866527131814,0.2495593818786028,0.0005431168458898,9.15365249324915e-05,30,0.4331399952788513,39368,8,1936,0.1683884297520662,1.1127780901406503,2,peripheral,0
9606.ENSP00000339850,DPYSL4,O14531,Dihydropyrimidinase-related protein 4,6,0.0003778099615893,0.0,0.2035451514401869,1.2010012822327136e-06,2.2906282174244373e-05,6,0.7516187782554969,4720,8,1936,0.5,-0.8371832620036586,1,peripheral,0
9606.ENSP00000276651,DPYS,Q14117,Dihydropyrimidinase,8,0.0005037466154524,5.392753439981905e-07,0.2120404370795204,1.821742529464352e-06,2.7961678729655987e-05,8,0.5491340344593378,6854,8,1936,0.46875,-0.7317799456715337,1,peripheral,0
9606.ENSP00000368637,SLC23A2,Q9UGH3,Solute carrier family 23 member 2 /L-ascorbic acid transporter 2),9,0.0005667149423839,4.441091068220393e-07,0.2133893684701564,2.294213943079074e-05,3.0519508725109005e-05,7,0.3329710614241774,6918,8,1936,0.4938271604938271,-0.6790782875054714,2,peripheral,0
9606.ENSP00000434343,CYB5RL,Q6IPT4,NADH-cytochrome b5 reductase-like,7,0.0004407782885208,1.5226597948184205e-06,0.2106327713601138,2.733515958674233e-06,2.660377081124928e-05,7,0.2521362464789957,6172,8,1936,0.0,-0.626376629339409,0,peripheral,0
